phenotype	gene_id	gene_namespace	gene_symbol	source_count	weighted_source_sum	source_list	weight_tier_summary	evidence_semantics_summary	evidence_tier_summary	semantic_channel_summary	mapping_status_summary	targeted_gene_count	small_panel_count	medium_panel_count	large_panel_count	panel_unsized_count	exome_or_genome_count	unknown_scope_count
mitochondrial_disease	23676	ncbi_gene	SMPX	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6611	ncbi_gene	SMS	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	4.0	0.0	0.0	0.0
mitochondrial_disease	6591	ncbi_gene	SNAI2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	4.0	0.0	0.0	0.0
mitochondrial_disease	6616	ncbi_gene	SNAP25	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	9342	ncbi_gene	SNAP29	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6622	ncbi_gene	SNCA	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	79753	ncbi_gene	SNIP1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	727676	ncbi_gene	SNORD118	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6638	ncbi_gene	SNRPN	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6640	ncbi_gene	SNTA1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	2.0	0.0	0.0	0.0
mitochondrial_disease	57231	ncbi_gene	SNX14	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	6.0	0.0	0.0	0.0
mitochondrial_disease	81609	ncbi_gene	SNX27	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	8724	ncbi_gene	SNX3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6647	ncbi_gene	SOD1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	6651	ncbi_gene	SON	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6653	ncbi_gene	SORL1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	6654	ncbi_gene	SOS1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	3.0	5.0	0.0	0.0	0.0
mitochondrial_disease	6655	ncbi_gene	SOS2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	5.0	0.0	0.0	0.0
mitochondrial_disease	50964	ncbi_gene	SOST	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6656	ncbi_gene	SOX1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6663	ncbi_gene	SOX10	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	7.0	0.0	0.0	0.0
mitochondrial_disease	6657	ncbi_gene	SOX2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	6658	ncbi_gene	SOX3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	83595	ncbi_gene	SOX7	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	6662	ncbi_gene	SOX9	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3431	ncbi_gene	SP110	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	6.0	0.0	0.0	0.0
mitochondrial_disease	23111	ncbi_gene	SPART	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	4.0	0.0	0.0	0.0
mitochondrial_disease	6683	ncbi_gene	SPAST	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	55812	ncbi_gene	SPATA7	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	6.0	0.0	0.0	0.0
mitochondrial_disease	23384	ncbi_gene	SPECC1L	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	10290	ncbi_gene	SPEG	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	80208	ncbi_gene	SPG11	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	1.0	9.0	0.0	0.0	0.0
mitochondrial_disease	51324	ncbi_gene	SPG21	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	9.0	0.0	0.0	0.0
mitochondrial_disease	6687	ncbi_gene	SPG7	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	4.0	0.0	12.0	0.0	0.0	0.0
mitochondrial_disease	6690	ncbi_gene	SPINK1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	6694	ncbi_gene	SPP2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	84888	ncbi_gene	SPPL2A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	6697	ncbi_gene	SPR	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	4.0	0.0	0.0	0.0
mitochondrial_disease	161742	ncbi_gene	SPRED1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	5.0	0.0	0.0	0.0
mitochondrial_disease	81848	ncbi_gene	SPRY4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6709	ncbi_gene	SPTAN1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	3.0	4.0	0.0	0.0	0.0
mitochondrial_disease	6712	ncbi_gene	SPTBN2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	8878	ncbi_gene	SQSTM1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	1.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	10847	ncbi_gene	SRCAP	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	6716	ncbi_gene	SRD5A2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	79644	ncbi_gene	SRD5A3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	6721	ncbi_gene	SREBF2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6731	ncbi_gene	SRP72	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	6734	ncbi_gene	SRPRA	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	2.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	27286	ncbi_gene	SRPX2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	4.0	0.0	0.0	0.0
mitochondrial_disease	6747	ncbi_gene	SSR3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	6748	ncbi_gene	SSR4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	6487	ncbi_gene	ST3GAL3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	8869	ncbi_gene	ST3GAL5	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	246329	ncbi_gene	STAC3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	10274	ncbi_gene	STAG1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	10617	ncbi_gene	STAMBP	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	26228	ncbi_gene	STAP1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	6770	ncbi_gene	STAR	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	9.0	0.0	0.0	0.0
mitochondrial_disease	57519	ncbi_gene	STARD9	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6772	ncbi_gene	STAT1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	6773	ncbi_gene	STAT2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	26872	ncbi_gene	STEAP1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	261729	ncbi_gene	STEAP2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6491	ncbi_gene	STIL	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6786	ncbi_gene	STIM1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	6794	ncbi_gene	STK11	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	4.0	0.0	0.0	0.0	0.0
mitochondrial_disease	23012	ncbi_gene	STK38L	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6789	ncbi_gene	STK4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	79991	ncbi_gene	STN1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	92335	ncbi_gene	STRADA	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	161497	ncbi_gene	STRC	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3703	ncbi_gene	STT3A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	201595	ncbi_gene	STT3B	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	10273	ncbi_gene	STUB1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	8676	ncbi_gene	STX11	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	9.0	0.0	0.0	0.0
mitochondrial_disease	112755	ncbi_gene	STX1B	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	6809	ncbi_gene	STX3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	6812	ncbi_gene	STXBP1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	2.0	2.0	4.0	0.0	0.0	0.0
mitochondrial_disease	6813	ncbi_gene	STXBP2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	8803	ncbi_gene	SUCLA2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	25.0	20.0	19.0	21.0	0.0	0.0	0.0
mitochondrial_disease	8802	ncbi_gene	SUCLG1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	24.0	17.0	18.0	19.0	0.0	0.0	0.0
mitochondrial_disease	8801	ncbi_gene	SUCLG2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	5.0	1.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	51430	ncbi_gene	SUCO	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	51684	ncbi_gene	SUFU	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	4.0	1.0	0.0	0.0	0.0
mitochondrial_disease	79783	ncbi_gene	SUGCT	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	23213	ncbi_gene	SULF1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	285362	ncbi_gene	SUMF1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	13.0	0.0	0.0	0.0
mitochondrial_disease	6821	ncbi_gene	SUOX	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	9.0	0.0	0.0	0.0
mitochondrial_disease	6834	ncbi_gene	SURF1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	19.0	12.0	12.0	28.0	0.0	0.0	0.0
mitochondrial_disease	6840	ncbi_gene	SVIL	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	6853	ncbi_gene	SYN1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	4.0	0.0	0.0	0.0
mitochondrial_disease	23345	ncbi_gene	SYNE1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	3.0	4.0	0.0	0.0	0.0
mitochondrial_disease	23224	ncbi_gene	SYNE2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	163183	ncbi_gene	SYNE4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	8831	ncbi_gene	SYNGAP1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	1.0	7.0	0.0	0.0	0.0
mitochondrial_disease	8867	ncbi_gene	SYNJ1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	2.0	3.0	0.0	0.0	0.0
mitochondrial_disease	11346	ncbi_gene	SYNPO	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	6855	ncbi_gene	SYP	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	4.0	0.0	0.0	0.0
mitochondrial_disease	255928	ncbi_gene	SYT14	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	127833	ncbi_gene	SYT2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	94121	ncbi_gene	SYTL4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	23334	ncbi_gene	SZT2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	51204	ncbi_gene	TACO1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	10.0	7.0	12.0	20.0	0.0	0.0	0.0
mitochondrial_disease	6869	ncbi_gene	TACR1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6872	ncbi_gene	TAF1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6901	ncbi_gene	TAFAZZIN	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	64.0	25.0	14.0	22.0	0.0	0.0	0.0
mitochondrial_disease	6888	ncbi_gene	TALDO1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	132001	ncbi_gene	TAMM41	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	128989	ncbi_gene	TANGO2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	5.0	0.0	0.0	0.0
mitochondrial_disease	9344	ncbi_gene	TAOK2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	202018	ncbi_gene	TAPT1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	23435	ncbi_gene	TARDBP	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	80222	ncbi_gene	TARS2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	6.0	0.0	6.0	14.0	0.0	0.0	0.0
mitochondrial_disease	6898	ncbi_gene	TAT	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	57465	ncbi_gene	TBC1D24	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	2.0	0.0	2.0	5.0	0.0	0.0	0.0
mitochondrial_disease	221322	ncbi_gene	TBC1D32	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	9882	ncbi_gene	TBC1D4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	51256	ncbi_gene	TBC1D7	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	6904	ncbi_gene	TBCD	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6905	ncbi_gene	TBCE	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	93627	ncbi_gene	TBCK	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	29110	ncbi_gene	TBK1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
